    118     121       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       4
     49     138     287     496     508     484     467     434
    436     492     460     406     394     416     433     371
    436     403     410     402     423     393     420     423
    389     401     412     398     369     407     381     362
    339     359     365     375     379     370     374     384
    377     398     390     384     382     373     362     363
    388     349     360     341     391     351     349     381
    355     365     335     349     367     318     354     324
    359     333     362     387     337     352     365     307
    321     363     336     332     341     361     346     316
    350     340     353     354     313     353     308     324
    332     339     312     307     358     348     333     355
    345     334     354     352     317     336     315     335
    342     328     338     339     320     346     303     332
    334     366     316     303     312     320     317     303
    283     338     288     318     296     310     315     319
    284     286     309     297     306     312     292     323
    293     317     315     285     301     294     318     311
    293     306     273     302     297     275     291     277
    293     298     293     282     279     290     265     275
    262     289     297     292     300     301     275     272
    260     272     288     273     253     297     282     269
    250     276     316     265     281     249     308     287
    278     288     284     284     253     298     243     270
    267     272     267     253     285     259     270     286
    243     243     251     257     261     256     250     273
    244     241     248     234     257     269     251     262
    260     245     277     253     230     248     261     248
    260     236     259     239     268     241     222     251
    232     267     217     260     242     228     218     248
    229     250     237     241     248     249     243     219
    221     229     215     200     221     247     204     226
    237     224     235     216     214     230     214     211
    242     224     221     219     229     205     216     217
    226     220     199     225     207     198     214     187
    233     189     212     202     208     196     229     239
    197     219     188     206     205     177     182     187
    196     167     187     175     202     204     203     187
    186     191     208     183     186     169     197     170
    190     174     188     178     164     186     198     162
    178     190     152     161     197     174     177     187
    182     184     181     188     166     182     171     168
    192     153     158     189     203     175     188     187
    148     197     160     176     151     185     180     176
    153     162     167     177     145     161     173     159
    174     152     156     159     166     157     163     170
    163     140     141     162     169     151     158     136
    154     153     160     163     150     148     142     152
    137     152     162     137     151     163     142     163
    161     148     142     135     147     136     135     143
    135     134     127     137     117     156     136     136
    128     125     113     113     139     152     137     133
    137     130     126     131     130     124     142     104
    110     122     125     125     150     128     131     134
    130     116     145     114     116     124     121     125
    111     108     108     117     124     106      98     112
    109     106     105     102     116     102     110      99
     91      90      99     102     109     106     125      96
    108     102      93      86      93     103     103      99
    113      91     109     115      83     101     101      89
     95     106      95      95      87      91      86      95
     88      86      82      88      90      88      98      93
    107      98      91      94      86      88      98      95
     85     100      92      78      90      64      80      79
     94      69      76      78      98      87     100      74
     96      80      70      79      83      71      78      65
     83      86      75      72      84      81      71      73
     83      84      78      79      86      85      94      69
     77      68      80      75      70      69      85      77
     65      75      74      62      71      57      66      80
     72      75      56      56      78      62      59      59
     71      59      68      56      55      45      57      54
     57      68      53      67      54      59      70      69
     60      59      66      66      70      78      79      81
     86      77      94      77      90      91      74      69
     72      85      68      63      73      70      64      80
     59      60      73      59      73      67      65      77
     59      62      63      49      54      53      56      52
     45      53      47      50      50      57      44      51
     57      49      46      45      55      53      43      53
     45      47      37      47      50      40      39      43
     38      49      40      51      46      47      66      61
     54      66      86      77      86     117     124     159
    163     174     178     228     165     210     191     240
    180     173     174     174     116     127     113     118
    109      99      94      69      70      59      55      63
     65      53      45      47      52      44      38      48
     34      46      53      58      60      54      47      65
     52      54      47      55      59      53      42      52
     51      68      56      53      55      50      66      57
     54      48      52      59      43      59      65      50
     63      59      45      56      57      60      59      63
     72      86      76      80      98     103      92     100
    125     118     138     134     187     207     226     312
    369     479     607     763     973    1316    1560    1901
   2258    2615    3011    3596    3769    4327    4746    5143
   5337    5589    5867    5919    5836    5563    5471    5144
   4593    3983    3618    2966    2483    2160    1846    1533
   1359    1142     974     821     708     579     503     425
    334     302     249     239     160     145     136      92
     69      64      66      45      46      44      34      33
     26      29      29      14      13      21      15      17
     14      19      13      11      17       6      10       5
     10      12       7       9      12       7      11       5
      5       5       6       2       7       5       4       4
      2       1       1       7       5       4       1       4
      2       4       7       1       3       3       2       1
      1       5       4       5       1       2       5       1
      4       3       1       2       3       0       1       4
      1       1       2       2       2       4       0       4
      4       3       3       0       1       0       6       1
      1       3       0       0       3       5       4       1
      0       4       2       5       6       4       4       1
      2       2       2       5       6       2       0       2
      3       5       0       2       4       1       2       3
      0       2       0       2       2       3       1       2
      0       2       1       0       3       1       2       1
      1       0       2       0       4       3       2       2
$Angles (tilt,azimute): 0 0
$Date & Time          :24-04-2023         16:49:50
$ERDrun29.dat
$B(16:47:29) = -2.282150 kG
$B(16:47:07) = -2.282110 kG
