    149     152       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0      37     276     265     285     295
    268     261     302     250     269     273     257     270
    269     259     316     268     262     272     286     266
    284     247     278     262     279     282     274     252
    252     261     281     226     249     262     292     233
    263     281     283     244     237     251     254     268
    274     296     245     261     254     255     252     275
    259     274     232     271     248     272     256     260
    282     269     264     269     241     226     243     234
    237     262     227     241     252     238     273     267
    243     265     254     235     259     242     240     232
    249     257     242     254     227     233     274     224
    247     243     264     266     249     222     257     259
    246     252     277     226     258     245     259     253
    237     237     264     235     246     268     220     220
    217     232     223     226     221     227     251     233
    250     214     224     221     264     261     244     250
    217     217     240     262     242     219     268     233
    246     216     259     220     228     225     233     216
    232     235     207     233     237     239     254     212
    230     207     227     243     240     222     209     230
    206     256     215     235     209     234     206     199
    213     229     244     225     245     223     221     215
    223     229     221     222     215     210     203     209
    206     238     243     228     205     183     231     218
    243     222     198     211     232     240     222     228
    226     221     200     210     234     220     226     219
    187     203     212     217     223     222     220     234
    227     232     201     210     203     217     215     190
    215     201     199     201     214     204     221     209
    200     194     206     226     210     224     213     190
    214     232     227     214     206     219     217     192
    209     212     173     186     224     206     208     198
    226     192     214     202     196     201     202     216
    176     168     194     224     180     208     188     196
    156     198     204     202     187     203     163     193
    215     203     183     198     188     208     191     202
    181     196     190     196     196     197     199     194
    200     165     190     197     176     196     181     211
    178     165     177     198     197     178     186     204
    191     177     167     164     188     182     206     199
    178     203     181     196     202     192     177     210
    208     187     161     199     201     173     200     182
    173     192     178     199     187     182     193     186
    186     198     193     186     165     165     187     189
    205     169     184     181     189     191     186     194
    194     202     169     178     170     184     210     179
    177     179     186     179     181     175     170     179
    202     182     179     187     179     170     183     166
    180     167     188     163     173     144     186     162
    205     185     175     170     166     174     163     180
    151     185     168     136     158     170     162     156
    175     136     148     162     184     163     157     164
    170     161     173     156     151     148     145     177
    189     179     143     164     173     168     151     155
    157     144     191     175     138     156     148     161
    150     148     164     160     150     144     155     154
    151     147     163     139     155     155     155     139
    155     158     134     152     137     136     133     163
    145     147     127     136     170     160     157     136
    164     133     123     151     136     131     135     155
    131     129     143     138     114     142     125     121
    130     153     128     128     157     149     133     127
    167     136     151     146     136     147     177     146
    129     125     140     135     128     129     134     142
    136     124     127     131     144     134     161     144
    140     126     131     146     125     129     125     149
    134     129     139     134     113     113     112     125
    131     112     139     124     124     106     133     110
    117     128     107     130     135     108     140     137
    131     136     166     134     161     161     158     148
    151     143     134     149     140     154     155     169
    153     167     136     160     150     160     149     154
    154     161     152     133     159     140     164     146
    149     154     163     154     160     160     144     144
    142     157     130     135     139     131     117     125
    130     132     119     107     145     125     111     123
    117     117     121     126     136     114     116     161
    135     158     175     185     191     195     188     216
    236     218     189     217     228     193     230     203
    201     172     182     171     136     137     123     114
    118      95      98     116      99      91      78      77
     77      68      69      73      60      60      69      48
     52      57      69      80      53      52      59      56
     56      51      47      47      57      56      51      66
     31      51      45      55      64      60      64      64
     56      48      52      66      66      54      68      64
     67      70      91      58      94      90     103     107
    131     138     115     179     197     223     241     292
    369     428     471     537     654     826     892    1105
   1256    1503    1640    1876    2055    2329    2432    2629
   2832    3060    3269    3327    3570    3745    3929    4054
   4035    4186    4291    4272    4208    4201    4366    4114
   4063    3695    3380    2784    2493    1907    1514    1318
    968     808     719     560     502     403     342     306
    213     167     135     120      93      89      59      77
     57      47      23      25      24      19      17      16
     19      15      15      10       9      17       8       7
     11       3      12      10      11      12       8       6
      5       5       3       6       3       7       6       4
      4       4       4       6       2       4       4       5
      3       2       5       1       2       2       1       3
      1       1       3       0       5       0       4       1
      5       1       2       2       2       3       4       8
      2       3       0       2       2       5       4       2
      3       0       5       3       3       3       5       2
      0       0       3       3       4       5       2       1
      3       1       1       5       2       5       1       2
      3       2       3       3       3       2       0       4
      2       6       5       2       1       5       1       1
      0       2       2       4       0       0       3       0
      2       1       3       4       2       1       2       5
      1       0       1       1       2       4       4       3
$Angles (tilt,azimute): 0 0
$Date & Time          :24-04-2023         17:12:49
$RBS2run32.dat
$B(17:10:13) = -2.282280 kG
$B(17:09:35) = -2.282290 kG
