    102     105       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      7      18     154     287     315     320     291     331
    298     301     281     269     258     268     281     254
    263     246     260     263     222     262     249     214
    262     246     234     227     248     233     246     254
    229     229     210     240     249     234     207     240
    234     211     229     215     244     215     251     209
    229     214     237     205     213     207     225     214
    176     232     212     205     222     222     223     203
    210     211     208     200     199     226     203     193
    217     217     191     189     204     193     193     214
    199     189     194     173     192     193     193     201
    183     194     192     203     202     166     186     168
    183     190     173     179     186     175     190     153
    169     210     153     170     149     160     165     190
    189     166     183     169     166     168     153     160
    181     178     164     136     146     162     149     164
    158     175     160     149     163     139     164     164
    147     152     142     134     151     150     140     136
    152     148     150     154     184     160     143     154
    140     158     149     136     135     147     152     141
    156     154     148     152     132     157     142     150
    135     140     114     145     143     136     126     136
    123     141     132     121     136     120     130     130
    112     139     152     129     127     123     140     136
    132     149     125     107     145     131     147     136
    125     142     133     131     114     145     154     147
    128     128     112     113     127     142     110      94
    112     132     129     135     114     109     129     129
    118     134     146     112     114     126     113     128
    100     119     108     100     131     135     128     128
    111     126     112     109     106     116     131     143
    112     103     105      94     121     113      97     118
    100     132     130     101     116     108     118     120
    120     102     118     101     100     112     117     121
    123     111     109     112     108      94     103     111
    124     103     101     110      94     110      98     106
    103      98     101     104      96      95     110      97
    104     109      93      82     118      85      79      90
     97      93     102      98      96      89     107     101
     87      99      93     102     108      96      88     106
     86      89     103      94      98     107      99      96
     79      94      82      98      81      98      92      80
     86      87      96     105      86      86      73      77
     88      84      77      86      95      74      69      90
     73      94      85      86      90      83      85      70
     77      64      79      69      83      93      86      80
     84      86      81      81      93      83      87      85
     85      82     103      83      72      87      76      64
     76     103      82      86      93      83      91     103
     78      98      88      83      62      72     102     104
     95      92      89      83      81      66      90      84
     66      81      94      77      81      78      74      74
     84      87      83      74      88      73      83      73
     81      72      65      79      73      77      80      63
     66      74      76      76      73      70      74      79
     76      82      81      78      78      77      71      85
     73      86      66      83      62      76      76      80
     80     105      92      85     111     116      97     104
    125     137      94     113     108     126     125     113
    121     115     104     114     104     123     102     111
    108     131     119     106      97     101     104     102
    114      98      93      84      74     105      80      98
     99      89      77      92      76      71      97      96
     79     105     107     101     104     122     128     123
    123     130     135     126     146     126     138     130
    140     108     122     113     115     142     145     148
    170     148     153     166     148     137     128     125
    119      99     117      91      80      85      98     102
    101      90      83      83      79      88      76      94
     77      87      72      66      87      91      78      76
     68      77      58      80      70      70      77      71
     63      62      73      75      57      70      75      67
     61      74      55      76      70      77      84      80
     73      66      55      68      65      58      56      61
     65      69      69      56      49      66      69      61
     51      71      77      67      47      55      71      66
     63      55      68      64      69      69      75      54
     75      81      77      82      66      73      77      87
     78      84      87      97      85      97      84      88
     89      97      99      89      95     110      75      97
     92     108     104     102     106     110     102     102
    111     124     133     142     145     138     133     145
    138     185     184     215     272     268     334     417
    524     634     872    1056    1358    1637    2019    2460
   2863    3275    3625    4024    4352    4581    4928    5090
   5276    5464    5538    5540    5457    5289    4936    4737
   4162    3931    3367    3081    2779    2470    2229    2014
   1865    1633    1551    1293    1145    1128     949     804
    713     622     549     464     446     350     339     314
    268     207     196     133     142     118      98      79
     79      76      67      48      44      27      34      26
     28      24      23      16      11      11      14      12
      7       9      11       9       4       8       4      11
      8       4       7       8       3       6       6       5
      6       4       6       6       3       6       3       6
      3       4       4       2       1       3       6       2
      5       3       2       5       3       6       4       6
      1       4       2       5       6       3       2       2
      3       4       2       1       1       3       3       3
      6       3       3       3       7       4       4       1
      1       4       1       4       4       2       4       3
      5       6       5       3       1       0       5       3
      6       2       4       7       3       1       5       2
      3       3       5       1       2       2       3       2
      2       3       4       3       2       0       1       0
      0       1       4       3       2       1       2       2
      0       1       1       1       0       3       3       2
      0       5       3       5       1       2       3       0
      3       2       0       1       3       5       2       2
      0       1       6       5       0       6       5       1
      0       2       4       0       4       2       2       4
      3       3       6       7       3       3       2       2
      5       1       2       1       2       1       4       0
      2       1       7       3       2       2       4       2
      3       3       3       2       2       3       3       1
      1       6       0       4       3       0       1       4
      2       0       0       4       2       1       4       1
      1       3       3       1       1       3       2       2
      5       0       2       4       1       5       0       2
$Angles (tilt,azimute): 0 0
$Date & Time          :23-11-2022         14:55:59
$ERDrun20.dat
$B(14:54:10) = 2.435890 kG
$B(14:54:10) = 2.435910 kG
