     38      40       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       5      33     201
    860    2227    2349    2046    1877    1698    1533    1388
   1238    1045     985     949     782     712     705     652
    573     524     446     431     426     399     341     363
    311     312     269     284     257     271     228     218
    187     206     201     173     187     202     161     186
    182     157     163     178     170     167     139     165
    155     126     144     167     133     151     129     135
    123     142     141     130     143     146     130     134
    126     158     115     124     132     148     144     124
    137     117     139     122     111     148     132     149
    129     107     144     125     111     114     122     110
    112     121     113     135     143     111     112     116
    115     123     117     118     103      98     149     109
    106     110     131     122     105     118     113      95
    111     121     117      90     114     101     114     101
     92      98      94      90     108     101      87     126
    107     102      98     101     114      94     107     100
    115     109      92     101      98     103     100     104
    110     100      97     103      97      83      85      86
     97      78      94     110      89      96      90      76
     92      91      84      75      76      85      80      96
     79      65      66      71      60      70      76      81
     70      61      64      70      64      67      54      66
     65      53      60      66      61      77      46      66
     64      65      58      42      57      59      48      57
     60      57      63      71      48      50      69      69
     44      51      65      64      66      51      69      63
     49      68      54      60      50      48      57      52
     56      52      48      64      49      47      53      49
     36      48      57      53      50      47      55      56
     47      48      49      47      66      53      61      58
     65      53      49      51      50      45      70      65
     53      63      51      53      34      62      48      66
     55      42      58      57      50      46      56      54
     48      57      47      43      50      51      53      57
     32      50      43      61      44      48      53      37
     50      50      46      64      53      40      48      40
     42      43      47      49      53      61      54      51
     44      46      53      48      55      42      54      62
     50      45      60      48      49      56      52      51
     42      51      47      41      45      38      43      37
     52      40      39      45      53      50      48      55
     53      40      34      42      59      51      60      44
     53      42      38      37      49      48      46      48
     48      41      48      50      50      39      48      37
     37      57      49      42      44      50      49      41
     32      51      60      55      60      53      50      47
     49      48      49      48      43      41      50      47
     66      43      49      43      45      37      47      59
     39      40      51      44      44      58      49      56
     47      59      38      40      46      43      58      49
     39      61      45      38      42      50      52      37
     42      44      48      53      58      51      43      41
     41      53      55      45      49      53      46      43
     43      58      37      37      37      45      42      55
     35      50      46      53      41      47      37      56
     43      48      43      47      60      54      62      46
     39      43      51      38      48      47      35      49
     39      39      38      39      51      44      50      44
     42      44      40      40      40      40      56      51
     35      42      51      33      40      43      40      41
     46      51      44      45      60      44      54      47
     31      64      43      54      37      43      48      39
     60      57      44      50      50      40      52      38
     54      44      47      51      38      43      45      46
     48      49      51      35      47      36      37      37
     40      46      40      45      54      46      40      43
     50      43      44      42      46      47      35      47
     39      38      55      42      45      53      36      38
     40      34      42      48      45      41      44      42
     50      48      49      41      40      35      46      41
     47      48      42      46      49      49      51      37
     34      45      41      63      45      40      39      45
     44      44      40      54      51      40      41      58
     41      40      50      38      44      45      47      46
     43      40      44      55      48      46      32      45
     43      40      50      43      42      25      56      42
     44      45      44      40      57      44      47      49
     38      45      47      54      41      44      58      37
     46      49      42      53      50      39      48      51
     30      50      58      44      46      61      53      54
     45      40      51      30      39      49      45      38
     48      39      48      39      51      54      49      45
     45      47      59      47      59      59      52      50
     53      49      52      46      58      58      51      58
     67      41      49      57      61      53      48      57
     56      70      55      64      57      62      83      70
     53      78      69      76      82      71      73      87
    102      88     105      88      98     106     104     110
    130     121     112     115     136     146     155     147
    184     184     190     235     223     244     279     255
    280     298     331     325     393     390     420     444
    494     504     531     604     588     633     685     702
    731     751     747     793     843     918     917     919
    941     945     940     984    1060     958    1012    1032
   1066    1030    1070    1070    1123    1081    1039    1091
   1138    1130    1098    1096    1131    1157    1054    1086
   1134    1134    1058    1140    1100    1095    1151    1082
   1142    1108    1069    1080    1126    1074    1050    1121
   1053    1065    1085    1119    1118    1085    1115    1076
   1055    1027    1004    1007     989    1028     989    1018
   1023     863     841     792     738     757     650     627
    536     501     481     444     375     368     316     320
    295     241     227     231     197     152     162     129
     98      89      66      68      66      49      45      39
     45      30      32      25      15      18      15       6
     11       7      10       9       6       8       4       4
      3       3       7       5       4       0       3       5
      1       5       4       2       3       2       5       5
      2       3       7       3       2       2       4       7
      1       1       4       3       0       1       3       2
      1       2       5       9       2       1       6       1
      7       5       2       3       2       2       3       1
      0       5       1       1       0       2       2       2
      2       3       0       1       3       2       2       3
      1       2       0       0       1       3       2       1
      1       1       1       2       3       2       2       2
      0       2       1       3       2       0       3       0
      3       1       0       1       5       1       2       4
      2       0       2       1       2       1       2       3
      3       0       1       2       1       2       1       2
      1       3       1       1       2       0       1       4
      0       1       1       1       1       0       2       1
      0       1       1       2       1       4       3       0
      2       3       0       2       1       4       1       4
$Angles (tilt,azimute): 0 0
$Date & Time          :21-03-2023         12:16:09
$ERDrun5.dat
$B(12:15:25) = -2.282430 kG
$B(12:13:54) = -2.282430 kG
