    363     363       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       2      23      24      15
     15      11      16      16      21      20      20      19
     18      14      14      11      15       9      15      11
     16       9      15      13       8       8      12      14
     15      14      12       9       6      17      14      14
     13      14      13       9      20      10      18      14
     19      12      12      24      15       9      16      14
     15      19      13      18      30      19      25      23
     18      32      37      47      53      68      70      73
     89     103      87     110     123     143     125     120
    136     112     108     132     116      94      94      75
     71      77      55      31      15      22      13      20
     12       7       7      11      10       7      11      10
      9       8      11      15       6       8      11       8
      7       8       6       9       9       4      13       8
      8       5       7       3       4       6       9       9
      4       7       9       4       3       6       2      10
      7       5       1      10       4       5       2       3
      1       4       3       1       1       1       1       5
      2       5       5       7       6      10       9      15
     10      13      10      11      15      11      13      13
     15      15       7      22      16      14      10       9
     14      16      11      11      10       3       7       6
      3       3       3       1       3       1       1       2
      2       2       3       1       1       1       0       0
      1       3       1       1       0       1       0       1
      2       0       1       1       1       0       2       0
      0       0       1       1       1       0       0       2
      0       0       0       1       1       0       0       0
      0       1       0       1       1       1       0       0
      0       0       1       0       0       0       2       0
      0       1       0       0       1       1       0       4
      0       0       1       1       1       0       2       0
      1       1       0       2       0       0       2       3
      3       2       2       1       5       2       2       2
      2       1       4       3       5       8       4       2
      3       4       0       0       1       3       2       2
      1       1       0       1       2       3       2       2
      1       3       1       1       1       2       3       3
      2       0       2       1       3       6       2       1
      2       4       2       9       9       3      11      14
     10      11      14      12       9      22      17      18
     22      23      15      13      18      14      17      19
     14      24      13       7       9       8      11       5
      8       6       5       2       1       1       1       4
      3       4       9       1       3       3       5       3
      1       3       2       3       5       2       5       1
      3       2       1       2       1       3       2       4
      2       6       2       3       3       4       5       9
      6       9       7      10       5      13       7       7
      8       4       9       9       8       7       4       8
      8       8       4       8       6      11      11       9
     16      13      12      11      12      10       7       9
      7       8       6       5       7       7       5       4
      2       4       3       1       2       0       2       1
      1       1       0       1       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       1       0       0       0       1
      0       0       1       1       0       0       1       0
      0       0       0       1       0       0       0       1
      1       1       1       0       1       1       1       0
      0       3       1       0       0       4       0       2
      4       2       3       2       5       0       1       3
      4       3       4       2       8       3       6       5
      5       8      10      13       7      12       5      10
      9      14      10      14      12       9       5       8
      5      11       9       3       7       4       8       4
      3       1       0       1       1       0       0       0
      0       0       0       0       1       0       0       0
      0       1       0       0       0       0       1       0
      0       0       1       0       0       0       0       0
      0       0       2       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       1       0       1       1       1       0
      0       1       0       0       1       0       0       1
      0       0       0       0       0       0       1       0
      0       0       1       0       0       1       0       0
      1       0       1       0       0       0       1       1
      0       2       2       0       7       5       2       2
      6       3       4       3       3       2       2       1
      3       3       2       3       1       1       0       3
      0       0       0       0       1       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
$Angles (tilt,azimute): 0 0
$Date & Time          :02-09-2022         13:41:31
$ERDrun8.dat
$B(13:35:25) = 4.785330 kG
$B(13:35:24) = 4.785330 kG
