    211     223       0       0       0       0       0       0
      0       0       0       0       0       0       5     163
    826    3910    8465   12669   14962   13588   12416   11193
  10346    9368    8647    7785    6979    6586    5840    5272
   4757    4287    3811    3447    3049    2788    2452    2187
   1993    1896    1635    1536    1412    1307    1278    1166
   1167     975     957     968     886     912     820     830
    749     740     766     672     715     748     704     634
    624     640     612     586     559     508     538     515
    547     474     455     511     461     485     422     462
    404     436     441     433     417     430     397     374
    381     352     376     349     385     355     365     365
    350     325     316     304     306     297     306     311
    298     280     271     294     322     307     264     285
    300     262     267     271     243     260     262     236
    245     267     251     276     220     234     223     226
    215     184     224     221     222     219     222     195
    203     187     217     179     170     179     179     184
    171     194     186     181     181     163     142     185
    178     153     159     145     156     155     156     158
    163     147     129     151     138     142     141     151
    151     153     135     162     157     148     137     134
    142     153     140     163     141     123     160     149
    136     157     160     154     148     140     148     152
    152     144     137     147     130     152     135     146
    135     147     123     136     123     111     132     137
    118     134     109     123     130     132     111      99
    116      98     121     115      96      91     113     108
    111     115      97     129     103     100     109     113
    111      86     107     108     114     120     103     119
    127     106     113     106     144     107     120     126
    127     107     124     117     113     103      99     121
    101     128     103     113     108     131      99     115
    121     110      98     105     115     118     135     105
    102     112     118     117      93      87     100      99
     99      90     115     103      94     102      99      91
    118      91      79      88     100     105     109      97
    101     117      94     116      93     105      98      80
    107     100      92     104     135     108     109     104
     98      78     102      89      95     102      89      87
     99     102      96     109     109      94     122     101
    119     104     106     103     122     135     108     133
    119     117     123     125     126     126     139     110
    120     127     116     113     112      97      98      99
    103      96     109     115     103      98     100     100
     95     105     124     106      90     105      97      89
    109     108      95      93     105      98      87     111
     84      97      82     101     101     118      93      91
    106     107     111      80     104     115     100      87
    105      70      94      95     107      90      84      85
    104      80     101     110      83      73      70      96
     89      75     102      90      91      92      85      95
     78      98      80     100      67      90      97      98
     84      90      91      87      83      85      95      91
     75      76      86      76      79      91      79      86
     71      74      90      94      71      75      66      77
     67      91      78      75      71      59      51      49
     62      71      66      53      71      68      65      59
     50      58      48      56      47      55      55      39
     61      45      52      35      47      45      49      45
     46      52      40      42      48      45      36      48
     45      41      46      53      30      47      39      33
     58      42      35      29      43      38      37      42
     34      40      43      46      54      35      36      32
     50      50      45      46      32      49      58      41
     34      42      48      53      39      42      44      57
     45      57      45      37      45      46      34      42
     44      47      47      48      42      53      39      44
     42      55      50      35      43      51      57      44
     43      44      44      46      49      47      47      45
     48      39      37      42      35      24      44      43
     38      40      47      45      50      46      43      39
     37      27      43      42      39      43      48      35
     46      41      45      39      45      56      41      57
     58      40      53      50      51      61      50      59
     74      66      77     101      84      92     103     112
    110     120     133     151     158     164     177     206
    205     241     229     316     319     387     414     510
    545     689     833     967    1184    1451    1662    2000
   2405    2755    3163    3645    4132    4534    4766    5204
   5523    5992    6131    6571    6627    6958    6912    7162
   7235    7351    7485    7401    7596    7656    7645    7821
   7937    7803    7690    7890    7807    7678    7796    7963
   7731    7760    7716    7837    7724    7749    7841    7786
   7830    7832    7652    7711    7758    7730    7733    7795
   7763    7719    7690    7441    7548    7718    7656    7647
   7601    7607    7703    7460    7646    7668    7545    7549
   7630    7793    7404    7468    7529    7493    7524    7508
   7441    7429    7354    7230    7378    7424    7276    7056
   7190    7004    6825    6703    6182    5876    5266    4558
   3996    3507    2974    2609    2275    1882    1727    1459
   1323    1046     928     803     653     563     457     367
    264     237     203     177     129     105      92      75
     50      67      32      38      31      23      25      13
     21      12      12      12      10      15      12       6
     14       6       7       7       8      10       3       3
      8       4       7       6       2       8       3       4
      8       4       4       7       3       2       3       7
      4       3       2       5       5       4       5       4
      4       3       1       7       2       5       1       4
      5       2       4       4       2       4       0       4
      4       1       2       4       4       1       3       5
      7       5       3       5       5       6       4       3
      3       3       6       0       5       0       4       7
      4       4       4       8       5       5       7       1
      6       6       2       3       9       7      10       6
      2       4       4       9       9       5       4      10
     10       4       8      12       6       5       8      10
     11       3       7       6      10       9       5       8
      8      12       8       5       8       7      14      11
      9       8       8      10       8      11      10       4
      5      12       4      10       7       8      12      11
     10       9       6      12      12      12       3       9
     10       4      10       7       9      12       4       5
      8      13       9       7       8       4       6       6
      8      11       7       9      10      12      11      10
      6      11       2       9       7       6       7       9
      6       3      11      10      10      11      15       9
     12       6       9      10       7       4       3      10
      5      10       4       9       4       8       7       9
     10       8      10       5       9      10       7       7
     12       9       8      14       9      11       7       5
      4       6      15       5      11       4       5       8
     10       7       8       5       8       6      11       7
      4       9      10       6       3       9       5       7
      9       7       6      11       7       7      12       6
     12       3      11       8       6      12       8       6
      8       6      12       8       7       5      14       6
$Angles (tilt,azimute): 0 0
$Date & Time          :07-09-2022         13:14:03
$ERDrun08.dat
$B(13:09:59) = 4.782890 kG
$B(13:13:42) = 4.782740 kG
