    182     188       0       0       0       0       0       0
      0       0       0       0       0       0       0       0
     11     339    3844    6828   10702   11465   10639    9806
   8929    8272    7595    7082    6421    5812    5152    4664
   4205    3658    3289    2883    2463    2155    1866    1581
   1402    1215    1142     956     870     766     698     670
    599     533     476     465     406     401     430     361
    349     337     347     346     287     294     292     288
    267     296     265     291     269     257     262     248
    265     259     268     235     221     246     236     218
    235     222     241     221     226     248     217     187
    200     216     211     227     200     205     176     221
    172     197     204     196     177     196     165     173
    173     170     187     174     154     189     146     151
    156     133     157     142     152     149     151     148
    144     147     154     142     164     143     139     140
    142     139     133     163     129     129     132     103
    125     125     149     131     128     138     107     130
    135     136     126     126     151     124     122     132
    120     118     148     126     111     116     132     142
    114     139     118     136     121     124     116     123
    104     115     123     119     116     130     124     128
    111     113     125     127     113     124     128     106
    100     125     126     116      95     111     112     108
     99     116     113     106     114     106     118      89
    112     118      99      93     112      99      94     112
    107      89      95     100      82      92      85      82
     85      82      83      78      81      93      94      88
     69      65      81      87      79      95      82      81
     86      82      84      71      73      78      79      78
     84      81      80      66      86      82      97      71
     83      89      78      76      77      87      79      71
     83      78      65      73      72      79      66      78
     75      79      82      88      70      91      81      95
     69      91      70      75      85      95      88      75
     80      62      71      98      73      76      73      71
     83      75      80      76      78      73      79      72
     67      74      71      68      87      62      77      78
     70      60      47      58      64      53      69      62
     52      57      52      53      62      61      70      64
     59      65      74      50      53      64      71      60
     49      60      57      56      59      58      56      48
     52      56      57      56      59      58      53      48
     63      55      44      54      45      57      45      48
     54      57      44      42      38      45      41      58
     55      49      43      35      26      44      39      44
     29      41      36      30      28      35      32      32
     29      44      43      35      37      38      26      33
     34      43      37      28      39      13      47      32
     35      36      25      37      34      29      48      41
     36      35      34      31      31      29      26      44
     32      45      46      21      34      38      36      43
     47      31      44      21      42      35      37      43
     32      42      40      38      33      45      33      50
     33      43      40      51      31      51      51      57
     38      41      39      55      37      49      53      46
     49      39      62      47      42      42      61      47
     52      66      59      53      51      53      51      55
     64      65      62      52      58      72      51      59
     80      50      65      68      49      68      66      81
     80      87      88      76      93      77      91     100
     93     102      94      84      96     115      91     123
     94     117     136     129     123     106     130     108
    148     144     149     155     159     151     144     166
    160     174     181     195     219     190     202     212
    223     220     246     244     246     259     273     279
    250     273     282     289     318     332     359     338
    354     366     427     425     373     425     451     456
    481     494     475     529     573     530     596     604
    624     669     647     658     716     766     736     770
    771     822     848     876     903     920     990    1007
   1002    1085    1078    1132    1220    1138    1239    1227
   1301    1326    1404    1401    1453    1497    1560    1588
   1474    1580    1649    1653    1723    1779    1837    1848
   1831    1919    1887    1968    2055    2051    2093    2064
   2117    2139    2175    2189    2150    2197    2207    2169
   2270    2340    2377    2313    2340    2310    2358    2344
   2392    2402    2395    2276    2350    2431    2326    2315
   2312    2335    2271    2277    2333    2357    2346    2374
   2461    2413    2338    2374    2347    2370    2352    2409
   2354    2300    2260    2383    2314    2364    2291    2383
   2280    2303    2300    2265    2276    2239    2248    2265
   2303    2202    2180    2244    2206    2269    2192    2169
   2152    2134    2218    2167    2151    2166    2147    2098
   2139    2062    2115    2143    2119    2084    2057    2015
   2065    2032    1998    2020    2049    1942    1982    1946
   1897    1874    1865    1839    1848    1800    1775    1786
   1758    1769    1720    1598    1718    1692    1589    1580
   1505    1535    1502    1400    1410    1309    1316    1351
   1186    1220    1144    1079    1113    1017    1029     931
    879     787     835     789     727     656     646     582
    566     508     460     443     374     333     332     303
    252     213     179     164     144     130     115     111
     82      54      62      51      48      32      25      24
     22      18      19      19      15       7       9      12
     11       3       6       9       6       6       1       3
      6       3       1       6       1       4       4       5
      3       3       1       3       4       3       3       3
      2       6       2       4       2       7       4       3
      3       4       4       3       2       5       2       6
      4       3       0       4       3       3       3       1
      3       4       0       1       3       6       5       4
      6       3       7       3       2       3       2       3
      5       1       4       2       3       3       0       0
      2       6       7       4       6       8       4       5
      0       4       5       1       2       5       5       3
      6       3       3       5       2       4       5       3
      6       5       5       4       4       9       4       5
      4       5       2       6       4       6       5       5
      8       3       4       3       5       6       3       5
      3       8       6       4       6       3       5       7
      3       7       3       4       7       6       0       5
      4       5       1       3       7       7       3       4
      3       4       6       5       2       3       5       4
      5       5       3       5       4       1       1       6
      4       6       6       5       4       4       6       6
      4       2       2       6       7       2      13       8
      3       4       2       6       3       3       4       3
      1       4       2       8       4       1       2       5
      5       4       3       5       8       2       4       4
      6       5       4       4       3       4       1       6
      3       4       4       4       6       2       3       3
      4       3       4       4       2       4       4       8
      6       3       6       0       0       5       5       4
      4       2       1       5       4       4       8       3
      4       4       3       2       2       3       6       3
      5       6       3       5       5       3       4       1
      2       5       2       3       3       4       7       2
$Angles (tilt,azimute): 0 0
$Date & Time          :23-11-2022         12:46:53
$RBS2run12.dat
$B(12:43:42) = 0.000000 kG
$B(12:43:40) = 4.785150 kG
